268;'Gateau268';568
269;'Gateau269';546
270;'Gateau270';227
271;'Gateau271';304
272;'Gateau272';223
273;'Gateau273';299
274;'Gateau274';290
275;'Gateau275';436
276;'Gateau276';244
277;'Gateau277';331
278;'Gateau278';248
279;'Gateau279';413
280;'Gateau280';215
281;'Gateau281';555
282;'Gateau282';279
283;'Gateau283';376
284;'Gateau284';523
285;'Gateau285';430
286;'Gateau286';404
287;'Gateau287';300
288;'Gateau288';329
289;'Gateau289';243
290;'Gateau290';509
291;'Gateau291';568
292;'Gateau292';511
293;'Gateau293';273
294;'Gateau294';282
295;'Gateau295';584
296;'Gateau296';375
297;'Gateau297';515
298;'Gateau298';423
299;'Gateau299';365
300;'Gateau300';387
301;'Gateau301';332
302;'Gateau302';374
303;'Gateau303';494
304;'Gateau304';415
305;'Gateau305';504
306;'Gateau306';286
307;'Gateau307';547
308;'Gateau308';330
309;'Gateau309';576
310;'Gateau310';327
311;'Gateau311';249
312;'Gateau312';236
313;'Gateau313';411
314;'Gateau314';469
315;'Gateau315';488
316;'Gateau316';402
317;'Gateau317';226
318;'Gateau318';388
319;'Gateau319';376
320;'Gateau320';577
321;'Gateau321';326
322;'Gateau322';258
323;'Gateau323';350
324;'Gateau324';289
325;'Gateau325';414
326;'Gateau326';458
327;'Gateau327';484
328;'Gateau328';430
329;'Gateau329';259
330;'Gateau330';475
331;'Gateau331';304
332;'Gateau332';296
333;'Gateau333';264
334;'Gateau334';461
335;'Gateau335';538
336;'Gateau336';493
337;'Gateau337';518
338;'Gateau338';264
339;'Gateau339';435
340;'Gateau340';279
341;'Gateau341';591
342;'Gateau342';278
343;'Gateau343';564
344;'Gateau344';495
345;'Gateau345';510
346;'Gateau346';538
347;'Gateau347';352
348;'Gateau348';529
349;'Gateau349';341
350;'Gateau350';335
351;'Gateau351';409
352;'Gateau352';250
353;'Gateau353';515
354;'Gateau354';225
355;'Gateau355';343
356;'Gateau356';282
357;'Gateau357';559
358;'Gateau358';487
359;'Gateau359';506
360;'Gateau360';381
361;'Gateau361';287
362;'Gateau362';413
363;'Gateau363';494
364;'Gateau364';467
365;'Gateau365';416
366;'Gateau366';507
367;'Gateau367';258
368;'Gateau368';361
369;'Gateau369';445
370;'Gateau370';341
371;'Gateau371';229
372;'Gateau372';583
373;'Gateau373';282
374;'Gateau374';407
375;'Gateau375';385
376;'Gateau376';421
377;'Gateau377';315
378;'Gateau378';528
379;'Gateau379';474
380;'Gateau380';488
381;'Gateau381';570
382;'Gateau382';505
383;'Gateau383';469
384;'Gateau384';357
385;'Gateau385';372
386;'Gateau386';391
387;'Gateau387';310
388;'Gateau388';420
389;'Gateau389';346
390;'Gateau390';468
391;'Gateau391';215
392;'Gateau392';400
393;'Gateau393';347
394;'Gateau394';227
395;'Gateau395';509
396;'Gateau396';221
397;'Gateau397';217
398;'Gateau398';234
399;'Gateau399';286
400;'Gateau400';572
401;'Gateau401';552
402;'Gateau402';346
403;'Gateau403';435
404;'Gateau404';469
405;'Gateau405';511
406;'Gateau406';255
407;'Gateau407';210
408;'Gateau408';299
409;'Gateau409';487
410;'Gateau410';598
411;'Gateau411';486
412;'Gateau412';321
413;'Gateau413';249
414;'Gateau414';566
415;'Gateau415';230
416;'Gateau416';500
417;'Gateau417';477
418;'Gateau418';487
419;'Gateau419';371
420;'Gateau420';551
421;'Gateau421';514
422;'Gateau422';304
423;'Gateau423';401
424;'Gateau424';523
425;'Gateau425';207
426;'Gateau426';528
427;'Gateau427';391
428;'Gateau428';376
429;'Gateau429';339
430;'Gateau430';202
431;'Gateau431';382
432;'Gateau432';345
433;'Gateau433';510
434;'Gateau434';429
435;'Gateau435';217
436;'Gateau436';384
437;'Gateau437';508
438;'Gateau438';267
439;'Gateau439';243
440;'Gateau440';214
441;'Gateau441';459
442;'Gateau442';553
443;'Gateau443';550
444;'Gateau444';339
445;'Gateau445';381
446;'Gateau446';580
447;'Gateau447';340
448;'Gateau448';345
449;'Gateau449';327
450;'Gateau450';453
451;'Gateau451';330
452;'Gateau452';363
453;'Gateau453';557
454;'Gateau454';421
455;'Gateau455';369
456;'Gateau456';245
457;'Gateau457';280
458;'Gateau458';321
459;'Gateau459';298
460;'Gateau460';506
461;'Gateau461';277
462;'Gateau462';248
463;'Gateau463';246
464;'Gateau464';486
465;'Gateau465';341
466;'Gateau466';551
467;'Gateau467';576
468;'Gateau468';571
469;'Gateau469';572
470;'Gateau470';350
471;'Gateau471';338
472;'Gateau472';295
473;'Gateau473';502
474;'Gateau474';264
475;'Gateau475';460
476;'Gateau476';218
477;'Gateau477';273
478;'Gateau478';491
479;'Gateau479';282
480;'Gateau480';391
481;'Gateau481';332
482;'Gateau482';575
483;'Gateau483';301
484;'Gateau484';224
485;'Gateau485';486
486;'Gateau486';572
487;'Gateau487';531
488;'Gateau488';213
489;'Gateau489';342
490;'Gateau490';475
491;'Gateau491';260
492;'Gateau492';297
493;'Gateau493';434
494;'Gateau494';420
495;'Gateau495';437
496;'Gateau496';401
497;'Gateau497';264
498;'Gateau498';491
499;'Gateau499';422
500;'Gateau500';550
501;'Gateau501';485
502;'Gateau502';534
503;'Gateau503';435
504;'Gateau504';255
505;'Gateau505';300
506;'Gateau506';595
507;'Gateau507';444
508;'Gateau508';215
509;'Gateau509';269
510;'Gateau510';511
511;'Gateau511';341
512;'Gateau512';432
513;'Gateau513';305
514;'Gateau514';544
515;'Gateau515';235
516;'Gateau516';502
517;'Gateau517';280
518;'Gateau518';356
519;'Gateau519';290
520;'Gateau520';416
521;'Gateau521';350
522;'Gateau522';504
523;'Gateau523';428
524;'Gateau524';599
525;'Gateau525';301
526;'Gateau526';414
527;'Gateau527';579
528;'Gateau528';417
529;'Gateau529';238
530;'Gateau530';336
531;'Gateau531';352
532;'Gateau532';299
533;'Gateau533';420
534;'Gateau534';537
535;'Gateau535';303
536;'Gateau536';233
537;'Gateau537';418
538;'Gateau538';425
539;'Gateau539';465
540;'Gateau540';464
541;'Gateau541';581
542;'Gateau542';404
543;'Gateau543';463
544;'Gateau544';531
545;'Gateau545';465
546;'Gateau546';200
547;'Gateau547';348
548;'Gateau548';204
549;'Gateau549';255
550;'Gateau550';221
551;'Gateau551';438
552;'Gateau552';481
553;'Gateau553';569
554;'Gateau554';234
555;'Gateau555';229
556;'Gateau556';582
557;'Gateau557';346
558;'Gateau558';309
559;'Gateau559';484
560;'Gateau560';599
561;'Gateau561';412
562;'Gateau562';290
563;'Gateau563';532
564;'Gateau564';333
565;'Gateau565';344
566;'Gateau566';219
567;'Gateau567';574
568;'Gateau568';541
569;'Gateau569';274
570;'Gateau570';573
571;'Gateau571';424
572;'Gateau572';385
573;'Gateau573';225
574;'Gateau574';476
575;'Gateau575';426
576;'Gateau576';485
577;'Gateau577';527
578;'Gateau578';379
579;'Gateau579';445
580;'Gateau580';498
581;'Gateau581';310
582;'Gateau582';584
583;'Gateau583';436
584;'Gateau584';462
585;'Gateau585';587
586;'Gateau586';381
587;'Gateau587';412
588;'Gateau588';594
589;'Gateau589';391
590;'Gateau590';207
591;'Gateau591';562
592;'Gateau592';467
593;'Gateau593';470
594;'Gateau594';561
595;'Gateau595';267
596;'Gateau596';284
597;'Gateau597';333
598;'Gateau598';551
599;'Gateau599';289
600;'Gateau600';300
601;'Gateau601';208
602;'Gateau602';221
603;'Gateau603';461
604;'Gateau604';590
605;'Gateau605';454
606;'Gateau606';256
607;'Gateau607';503
608;'Gateau608';591
609;'Gateau609';502
610;'Gateau610';266
611;'Gateau611';553
612;'Gateau612';351
613;'Gateau613';497
614;'Gateau614';234
615;'Gateau615';210
616;'Gateau616';538
617;'Gateau617';441
618;'Gateau618';424
619;'Gateau619';409
620;'Gateau620';311
621;'Gateau621';501
622;'Gateau622';366
623;'Gateau623';336
624;'Gateau624';413
625;'Gateau625';271
626;'Gateau626';573
627;'Gateau627';483
628;'Gateau628';382
629;'Gateau629';576
630;'Gateau630';273
631;'Gateau631';530
632;'Gateau632';590
633;'Gateau633';455
634;'Gateau634';237
635;'Gateau635';558
636;'Gateau636';485
637;'Gateau637';287
638;'Gateau638';488
639;'Gateau639';221
640;'Gateau640';517
641;'Gateau641';389
642;'Gateau642';442
643;'Gateau643';441
644;'Gateau644';251
645;'Gateau645';470
646;'Gateau646';450
647;'Gateau647';439
648;'Gateau648';397
649;'Gateau649';232
650;'Gateau650';578
651;'Gateau651';579
652;'Gateau652';595
653;'Gateau653';362
654;'Gateau654';237
655;'Gateau655';258
656;'Gateau656';421
657;'Gateau657';204
658;'Gateau658';251
659;'Gateau659';301
660;'Gateau660';235
661;'Gateau661';283
662;'Gateau662';255
663;'Gateau663';569
664;'Gateau664';487
665;'Gateau665';214
666;'Gateau666';201
667;'Gateau667';241
668;'Gateau668';377
669;'Gateau669';549
670;'Gateau670';416
671;'Gateau671';433
672;'Gateau672';265
673;'Gateau673';373
674;'Gateau674';434
675;'Gateau675';450
676;'Gateau676';446
677;'Gateau677';247
678;'Gateau678';410
679;'Gateau679';543
680;'Gateau680';337
681;'Gateau681';248
682;'Gateau682';267
683;'Gateau683';563
684;'Gateau684';251
685;'Gateau685';366
686;'Gateau686';400
687;'Gateau687';422
688;'Gateau688';480
689;'Gateau689';425
690;'Gateau690';233
691;'Gateau691';515
692;'Gateau692';508
693;'Gateau693';295
694;'Gateau694';358
695;'Gateau695';497
696;'Gateau696';406
697;'Gateau697';420
698;'Gateau698';326
699;'Gateau699';381
700;'Gateau700';482
701;'Gateau701';397
702;'Gateau702';367
703;'Gateau703';278
704;'Gateau704';442
705;'Gateau705';321
706;'Gateau706';360
707;'Gateau707';423
708;'Gateau708';464
709;'Gateau709';271
710;'Gateau710';300
711;'Gateau711';372
712;'Gateau712';455
713;'Gateau713';389
714;'Gateau714';302
715;'Gateau715';537
716;'Gateau716';478
717;'Gateau717';398
718;'Gateau718';201
719;'Gateau719';577
720;'Gateau720';307
721;'Gateau721';209
722;'Gateau722';559
723;'Gateau723';371
724;'Gateau724';305
725;'Gateau725';593
726;'Gateau726';397
727;'Gateau727';372
728;'Gateau728';348
729;'Gateau729';214
730;'Gateau730';287
731;'Gateau731';295
732;'Gateau732';422
733;'Gateau733';360
734;'Gateau734';441
735;'Gateau735';246
736;'Gateau736';228
737;'Gateau737';575
738;'Gateau738';283
739;'Gateau739';325
740;'Gateau740';352
741;'Gateau741';361
742;'Gateau742';528
743;'Gateau743';399
744;'Gateau744';339
745;'Gateau745';480
746;'Gateau746';348
747;'Gateau747';563
748;'Gateau748';227
749;'Gateau749';311
750;'Gateau750';291
751;'Gateau751';247
752;'Gateau752';360
753;'Gateau753';591
754;'Gateau754';274
755;'Gateau755';438
756;'Gateau756';247
757;'Gateau757';303
758;'Gateau758';402
759;'Gateau759';254
760;'Gateau760';237
761;'Gateau761';313
762;'Gateau762';536
763;'Gateau763';551
764;'Gateau764';438
765;'Gateau765';266
766;'Gateau766';495
767;'Gateau767';544
768;'Gateau768';242
769;'Gateau769';451
770;'Gateau770';456
771;'Gateau771';578
772;'Gateau772';401
773;'Gateau773';377
774;'Gateau774';235
775;'Gateau775';407
776;'Gateau776';461
777;'Gateau777';297
778;'Gateau778';505
779;'Gateau779';438
780;'Gateau780';454
781;'Gateau781';519
782;'Gateau782';456
783;'Gateau783';537
784;'Gateau784';561
785;'Gateau785';315
786;'Gateau786';328
787;'Gateau787';392
788;'Gateau788';453
789;'Gateau789';207
790;'Gateau790';578
791;'Gateau791';344
792;'Gateau792';367
793;'Gateau793';482
794;'Gateau794';537
795;'Gateau795';267
796;'Gateau796';292
797;'Gateau797';481
798;'Gateau798';230
799;'Gateau799';359
800;'Gateau800';308
801;'Gateau801';434
802;'Gateau802';473
803;'Gateau803';480
804;'Gateau804';578
805;'Gateau805';575
806;'Gateau806';306
807;'Gateau807';276
808;'Gateau808';470
809;'Gateau809';487
810;'Gateau810';578
811;'Gateau811';453
812;'Gateau812';477
813;'Gateau813';271
814;'Gateau814';360
815;'Gateau815';455
816;'Gateau816';306
817;'Gateau817';280
818;'Gateau818';570
819;'Gateau819';490
820;'Gateau820';219
821;'Gateau821';550
822;'Gateau822';567
823;'Gateau823';426
824;'Gateau824';341
825;'Gateau825';303
826;'Gateau826';279
827;'Gateau827';516
828;'Gateau828';271
829;'Gateau829';438
830;'Gateau830';580
831;'Gateau831';422
832;'Gateau832';527
833;'Gateau833';470
834;'Gateau834';516
835;'Gateau835';339
836;'Gateau836';456
837;'Gateau837';466
838;'Gateau838';482
839;'Gateau839';478
840;'Gateau840';386
841;'Gateau841';387
842;'Gateau842';249
843;'Gateau843';237
844;'Gateau844';430
845;'Gateau845';442
846;'Gateau846';375
847;'Gateau847';524
848;'Gateau848';589
849;'Gateau849';482
850;'Gateau850';453
851;'Gateau851';346
852;'Gateau852';202
853;'Gateau853';548
854;'Gateau854';410
855;'Gateau855';206
856;'Gateau856';515
857;'Gateau857';450
858;'Gateau858';308
859;'Gateau859';225
860;'Gateau860';295
861;'Gateau861';471
862;'Gateau862';393
863;'Gateau863';475
864;'Gateau864';440
865;'Gateau865';368
866;'Gateau866';307
867;'Gateau867';494
868;'Gateau868';442
869;'Gateau869';574
870;'Gateau870';569
871;'Gateau871';264
872;'Gateau872';289
873;'Gateau873';345
874;'Gateau874';556
875;'Gateau875';515
876;'Gateau876';218
877;'Gateau877';410
878;'Gateau878';523
879;'Gateau879';495
880;'Gateau880';217
881;'Gateau881';263
882;'Gateau882';229
883;'Gateau883';207
884;'Gateau884';294
885;'Gateau885';397
886;'Gateau886';408
887;'Gateau887';551
888;'Gateau888';345
889;'Gateau889';452
890;'Gateau890';246
891;'Gateau891';578
892;'Gateau892';318
893;'Gateau893';550
894;'Gateau894';422
895;'Gateau895';432
896;'Gateau896';299
897;'Gateau897';289
898;'Gateau898';552
899;'Gateau899';448
900;'Gateau900';310
901;'Gateau901';294
902;'Gateau902';551
903;'Gateau903';349
904;'Gateau904';515
905;'Gateau905';544
906;'Gateau906';263
907;'Gateau907';557
908;'Gateau908';572
909;'Gateau909';244
910;'Gateau910';309
911;'Gateau911';362
912;'Gateau912';529
913;'Gateau913';255
914;'Gateau914';248
915;'Gateau915';335
916;'Gateau916';407
917;'Gateau917';580
918;'Gateau918';283
919;'Gateau919';425
920;'Gateau920';419
921;'Gateau921';571
922;'Gateau922';217
923;'Gateau923';318
924;'Gateau924';438
925;'Gateau925';312
926;'Gateau926';209
927;'Gateau927';447
928;'Gateau928';432
929;'Gateau929';548
930;'Gateau930';495
931;'Gateau931';488
932;'Gateau932';230
933;'Gateau933';250
934;'Gateau934';404
935;'Gateau935';509
936;'Gateau936';346
937;'Gateau937';318
938;'Gateau938';335
939;'Gateau939';529
940;'Gateau940';207
941;'Gateau941';584
942;'Gateau942';259
943;'Gateau943';278
944;'Gateau944';210
945;'Gateau945';427
946;'Gateau946';357
947;'Gateau947';479
948;'Gateau948';551
949;'Gateau949';478
950;'Gateau950';438
951;'Gateau951';337
952;'Gateau952';212
953;'Gateau953';571
954;'Gateau954';370
955;'Gateau955';350
956;'Gateau956';297
957;'Gateau957';396
958;'Gateau958';272
959;'Gateau959';275
960;'Gateau960';314
961;'Gateau961';305
962;'Gateau962';362
963;'Gateau963';218
964;'Gateau964';298
965;'Gateau965';355
966;'Gateau966';401
967;'Gateau967';467
968;'Gateau968';406
969;'Gateau969';375
970;'Gateau970';511
971;'Gateau971';350
972;'Gateau972';271
973;'Gateau973';225
974;'Gateau974';355
975;'Gateau975';568
976;'Gateau976';213
977;'Gateau977';231
978;'Gateau978';200
979;'Gateau979';253
980;'Gateau980';215
981;'Gateau981';275
982;'Gateau982';522
983;'Gateau983';270
984;'Gateau984';318
985;'Gateau985';585
986;'Gateau986';504
987;'Gateau987';441
988;'Gateau988';591
989;'Gateau989';275
990;'Gateau990';391
991;'Gateau991';339
992;'Gateau992';530
993;'Gateau993';364
994;'Gateau994';315
995;'Gateau995';384
996;'Gateau996';564
997;'Gateau997';366
998;'Gateau998';329
999;'Gateau999';480
1000;'Gateau1000';349
1001;'Gateau1001';317
1002;'Gateau1002';379
1003;'Gateau1003';236
1004;'Gateau1004';506
1005;'Gateau1005';201
1006;'Gateau1006';572
1007;'Gateau1007';244
1008;'Gateau1008';374
1009;'Gateau1009';445
1010;'Gateau1010';416
1011;'Gateau1011';414
1012;'Gateau1012';246
1013;'Gateau1013';566
1014;'Gateau1014';487
1015;'Gateau1015';528
1016;'Gateau1016';400
1017;'Gateau1017';490
1018;'Gateau1018';589
1019;'Gateau1019';423
1020;'Gateau1020';270
1021;'Gateau1021';589
1022;'Gateau1022';396
1023;'Gateau1023';494
1024;'Gateau1024';446
1025;'Gateau1025';465
1026;'Gateau1026';294
1027;'Gateau1027';399
1028;'Gateau1028';366
1029;'Gateau1029';545
1030;'Gateau1030';398
1031;'Gateau1031';433
1032;'Gateau1032';255
1033;'Gateau1033';264
1034;'Gateau1034';550
1035;'Gateau1035';560
1036;'Gateau1036';299
1037;'Gateau1037';368
1038;'Gateau1038';315
1039;'Gateau1039';419
1040;'Gateau1040';531
1041;'Gateau1041';322
1042;'Gateau1042';339
1043;'Gateau1043';239
1044;'Gateau1044';428
1045;'Gateau1045';470
1046;'Gateau1046';554
1047;'Gateau1047';274
1048;'Gateau1048';430
1049;'Gateau1049';575
1050;'Gateau1050';594
1051;'Gateau1051';295
1052;'Gateau1052';249
1053;'Gateau1053';380
1054;'Gateau1054';249
1055;'Gateau1055';490
1056;'Gateau1056';374
1057;'Gateau1057';283
1058;'Gateau1058';375
1059;'Gateau1059';372
1060;'Gateau1060';558
1061;'Gateau1061';417
1062;'Gateau1062';254
1063;'Gateau1063';225
1064;'Gateau1064';522
1065;'Gateau1065';568
1066;'Gateau1066';330
1067;'Gateau1067';599
1068;'Gateau1068';241
1069;'Gateau1069';486
1070;'Gateau1070';352
1071;'Gateau1071';221
1072;'Gateau1072';539
1073;'Gateau1073';433
1074;'Gateau1074';594
1075;'Gateau1075';201
1076;'Gateau1076';367
1077;'Gateau1077';230
1078;'Gateau1078';470
1079;'Gateau1079';566
1080;'Gateau1080';428
1081;'Gateau1081';315
1082;'Gateau1082';407
1083;'Gateau1083';425
1084;'Gateau1084';407
1085;'Gateau1085';423
1086;'Gateau1086';235
1087;'Gateau1087';538
1088;'Gateau1088';244
1089;'Gateau1089';523
1090;'Gateau1090';409
1091;'Gateau1091';435
1092;'Gateau1092';240
1093;'Gateau1093';425
1094;'Gateau1094';485
1095;'Gateau1095';260
1096;'Gateau1096';256
1097;'Gateau1097';440
1098;'Gateau1098';295
1099;'Gateau1099';587
1100;'Gateau1100';577
1101;'Gateau1101';204
1102;'Gateau1102';455
1103;'Gateau1103';411
1104;'Gateau1104';391
1105;'Gateau1105';415
1106;'Gateau1106';599
1107;'Gateau1107';348
1108;'Gateau1108';465
1109;'Gateau1109';332
1110;'Gateau1110';471
1111;'Gateau1111';302
1112;'Gateau1112';312
1113;'Gateau1113';435
1114;'Gateau1114';262
1115;'Gateau1115';253
1116;'Gateau1116';295
1117;'Gateau1117';262
1118;'Gateau1118';448
1119;'Gateau1119';374
1120;'Gateau1120';367
1121;'Gateau1121';516
1122;'Gateau1122';578
1123;'Gateau1123';568
1124;'Gateau1124';388
1125;'Gateau1125';494
1126;'Gateau1126';240
1127;'Gateau1127';437
1128;'Gateau1128';570
1129;'Gateau1129';268
1130;'Gateau1130';567
1131;'Gateau1131';268
1132;'Gateau1132';567
1133;'Gateau1133';342
1134;'Gateau1134';335
1135;'Gateau1135';292
1136;'Gateau1136';435
1137;'Gateau1137';414
1138;'Gateau1138';561
1139;'Gateau1139';376
1140;'Gateau1140';204
1141;'Gateau1141';302
1142;'Gateau1142';343
1143;'Gateau1143';254
1144;'Gateau1144';233
1145;'Gateau1145';291
1146;'Gateau1146';459
1147;'Gateau1147';289
1148;'Gateau1148';343
1149;'Gateau1149';538
1150;'Gateau1150';374
1151;'Gateau1151';423
1152;'Gateau1152';304
1153;'Gateau1153';310
1154;'Gateau1154';441
1155;'Gateau1155';530
1156;'Gateau1156';383
1157;'Gateau1157';282
1158;'Gateau1158';535
1159;'Gateau1159';438
1160;'Gateau1160';367
1161;'Gateau1161';438
1162;'Gateau1162';383
1163;'Gateau1163';346
1164;'Gateau1164';335
1165;'Gateau1165';274
1166;'Gateau1166';276
1167;'Gateau1167';327
1168;'Gateau1168';487
1169;'Gateau1169';235
1170;'Gateau1170';376
1171;'Gateau1171';210
1172;'Gateau1172';525
1173;'Gateau1173';422
1174;'Gateau1174';586
1175;'Gateau1175';410
1176;'Gateau1176';224
1177;'Gateau1177';529
1178;'Gateau1178';392
1179;'Gateau1179';220
1180;'Gateau1180';361
1181;'Gateau1181';229
1182;'Gateau1182';578
1183;'Gateau1183';265
1184;'Gateau1184';234
1185;'Gateau1185';475
1186;'Gateau1186';482
1187;'Gateau1187';281
1188;'Gateau1188';246
1189;'Gateau1189';347
1190;'Gateau1190';466
1191;'Gateau1191';518
1192;'Gateau1192';242
1193;'Gateau1193';255
1194;'Gateau1194';573
1195;'Gateau1195';441
1196;'Gateau1196';429
1197;'Gateau1197';212
1198;'Gateau1198';273
1199;'Gateau1199';453
1200;'Gateau1200';255
1201;'Gateau1201';583
1202;'Gateau1202';231
1203;'Gateau1203';278
1204;'Gateau1204';306
1205;'Gateau1205';336
1206;'Gateau1206';471
1207;'Gateau1207';214
1208;'Gateau1208';338
1209;'Gateau1209';267
1210;'Gateau1210';471
1211;'Gateau1211';309
1212;'Gateau1212';548
1213;'Gateau1213';378
1214;'Gateau1214';495
1215;'Gateau1215';397
1216;'Gateau1216';421
1217;'Gateau1217';390
1218;'Gateau1218';562
1219;'Gateau1219';511
1220;'Gateau1220';561
1221;'Gateau1221';594
1222;'Gateau1222';321
1223;'Gateau1223';393
1224;'Gateau1224';469
1225;'Gateau1225';562
1226;'Gateau1226';531
1227;'Gateau1227';334
1228;'Gateau1228';274
1229;'Gateau1229';390
1230;'Gateau1230';468
